Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,45.145237,[30 71] ; [314 163],[60.11072664 40.88927336] ; [283.88927336 193.11072664],1
p9,1,0.0,44.330719,[66 36] ; [437  48],[87.40374787 14.59625213] ; [415.59625213  69.40374787],1
p11,1,0.0,36.871811,[62 43] ; [418  74],[84.42211055 20.57788945] ; [395.57788945  96.42211055],1
p10,1,0.0,30.217482,[63 40] ; [411  74],[83.03061224 19.96938776] ; [390.96938776  94.03061224],1
p4,1,0.0,26.741394,[33 69] ; [295 194],[56.60913706 45.39086294] ; [271.39086294 217.60913706],1
p8,1,1e-06,24.815726,[30 75] ; [267 215],[53.12606474 51.87393526] ; [243.87393526 238.12606474],1
p6,1,0.00068,11.544469,[19 84] ; [173 311],[33.68994889 69.31005111] ; [158.31005111 325.68994889],1
p3,1,0.001346,10.27771,[30 73] ; [228 264],[44.66218487 58.33781513] ; [213.33781513 278.66218487],0
p5,1,0.199543,1.645714,[ 7 96] ; [ 54 436],[10.59527825 92.40472175] ; [ 50.40472175 439.59527825],0
p1,1,0.696407,0.152237,[10 95] ; [ 41 450],[ 8.98489933 96.01510067] ; [ 42.01510067 448.98489933],0
p12,1,0.843403,0.039023,[ 9 96] ; [ 39 449],[ 8.49915683 96.50084317] ; [ 39.50084317 448.49915683],0
