Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,142.760801,[44 67] ; [631  91],[89.94597839 21.05402161] ; [585.05402161 136.94597839],1
p2,1,0.0,29.256403,[74 40] ; [620 105],[94.29797378 19.70202622] ; [599.70202622 125.29797378],1
p7,1,0.0,27.866414,[45 67] ; [469 240],[70.11936663 41.88063337] ; [443.88063337 265.11936663],1
p3,1,0.0,25.268872,[28 85] ; [365 363],[52.80499405 60.19500595] ; [340.19500595 387.80499405],1
p8,1,1e-06,23.659967,[35 77] ; [401 316],[58.90470446 53.09529554] ; [377.09529554 339.90470446],1
p4,1,1e-06,23.530082,[41 72] ; [439 286],[64.72553699 48.27446301] ; [415.27446301 309.72553699],1
v4,1,1e-06,23.41142,[94 19] ; [692  35],[105.73571429   7.26428571] ; [680.26428571  46.73571429],1
n5,1,3e-06,21.872124,[62 50] ; [554 172],[82.32935561 29.67064439] ; [533.67064439 192.32935561],1
n6,1,4e-06,21.106186,[76 35] ; [624 103],[92.72076372 18.27923628] ; [607.27923628 119.72076372],1
s6,1,9e-06,19.66115,[50 64] ; [469 247],[71.28433735 42.71566265] ; [447.71566265 268.28433735],1
s8,1,1.2e-05,19.186149,[25 89] ; [317 410],[46.35909631 67.64090369] ; [295.64090369 431.35909631],1
n4,1,1.8e-05,18.384726,[67 45] ; [574 158],[85.06161137 26.93838863] ; [555.93838863 176.06161137],1
r3,1,1.9e-05,18.258157,[97 15] ; [701  28],[106.27348395   5.72651605] ; [691.72651605  37.27348395],1
r4,1,8.2e-05,15.507408,[87 27] ; [656  78],[99.88443396 14.11556604] ; [643.11556604  90.88443396],1
s2,1,0.000494,12.138092,[35 77] ; [354 370],[52.11483254 59.88516746] ; [336.88516746 387.11483254],1
v1,1,0.000742,11.381618,[41 70] ; [386 327],[57.52063107 53.47936893] ; [369.47936893 343.52063107],1
p6,1,0.001,10.82847,[23 88] ; [263 454],[38.34057971 72.65942029] ; [247.65942029 469.34057971],0
s7,1,0.001603,9.956783,[35 76] ; [334 368],[50.3800738 60.6199262] ; [318.6199262 383.3800738],0
a5,1,0.001845,9.697768,[67 47] ; [535 198],[81.02479339 32.97520661] ; [520.97520661 212.02479339],0
s5,1,0.002277,9.311725,[21 90] ; [236 471],[34.87408313 76.12591687] ; [222.12591687 484.87408313],0
u3,1,0.004917,7.909791,[15 28] ; [127  91],[23.39463602 19.60536398] ; [118.60536398  99.39463602],0
v2,1,0.005601,7.674311,[48 63] ; [404 301],[61.48529412 49.51470588] ; [390.51470588 314.48529412],0
p5,1,0.006724,7.345187,[  4 110] ; [ 87 638],[ 12.3647199 101.6352801] ; [ 78.6352801 646.3647199],0
d5,1,0.007842,7.069176,[78 36] ; [582 150],[88.93617021 25.06382979] ; [571.06382979 160.93617021],0
p12,1,0.011397,6.402386,[  2 111] ; [ 62 661],[  8.6507177 104.3492823] ; [ 55.3492823 667.6507177],0
v3,1,0.019581,5.448858,[30 79] ; [278 432],[40.99145299 68.00854701] ; [267.00854701 442.99145299],0
u2,1,0.026971,4.892694,[17 25] ; [128  89],[23.51351351 18.48648649] ; [121.48648649  95.51351351],0
d4,1,0.031864,4.605787,[82 31] ; [593 137],[90.48042705 22.51957295] ; [584.51957295 145.48042705],0
r1,1,0.038957,4.262741,[79 33] ; [579 152],[87.42111507 24.57888493] ; [570.57888493 160.42111507],0
s1,1,0.050566,3.822584,[  7 104] ; [ 20 701],[  3.60216346 107.39783654] ; [ 23.39783654 697.60216346],0
d1,1,0.055424,3.669277,[54 60] ; [418 316],[63.45283019 50.54716981] ; [408.54716981 325.45283019],0
s3,1,0.089658,2.880497,[51 59] ; [394 322],[59.26150121 50.73849879] ; [385.73849879 330.26150121],0
r2,1,0.112225,2.522612,[99 12] ; [676  48],[103.0239521   7.9760479] ; [671.9760479  52.0239521],0
n3,1,0.151148,2.060624,[28 16] ; [112  38],[31.75257732 12.24742268] ; [108.24742268  41.75257732],0
a3,1,0.172879,1.857802,[71 40] ; [515 217],[77.16014235 33.83985765] ; [508.83985765 223.16014235],0
n2,1,0.177848,1.815517,[30 15] ; [115  35],[33.46153846 11.53846154] ; [111.53846154  38.46153846],0
d3,1,0.28554,1.140531,[71 43] ; [493 239],[76. 38.] ; [488. 244.],0
d2,1,0.293348,1.104191,[58 55] ; [336 394],[52.81376038 60.18623962] ; [341.18623962 388.81376038],0
a7,1,0.40037,0.707214,[75 37] ; [518 213],[78.78529063 33.21470937] ; [514.21470937 216.78529063],0
a2,1,0.488745,0.479287,[21 93] ; [156 578],[23.79481132 90.20518868] ; [153.20518868 580.79481132],0
a6,1,0.494977,0.46569,[74 40] ; [498 233],[77.16923077 36.83076923] ; [494.83076923 236.16923077],0
p1,1,0.570197,0.322354,[  8 105] ; [ 63 663],[  9.56257449 103.43742551] ; [ 61.43742551 664.56257449],0
b3,1,0.572215,0.31899,[26 51] ; [170 288],[28.20934579 48.79065421] ; [167.79065421 290.20934579],0
b2,1,0.572215,0.31899,[26 51] ; [170 288],[28.20934579 48.79065421] ; [167.79065421 290.20934579],0
a1,1,0.613139,0.255629,[  6 108] ; [ 31 703],[  4.9740566 109.0259434] ; [ 32.0259434 701.9740566],0
s4,1,0.634791,0.22562,[16 97] ; [115 608],[17.7069378 95.2930622] ; [113.2930622 609.7069378],0
n1,1,0.645962,0.21103,[14 30] ; [53 96],[15.2746114 28.7253886] ; [51.7253886 97.2746114],0
a4,1,0.65311,0.202002,[46 67] ; [314 417],[48.19905213 64.80094787] ; [311.80094787 419.19905213],0
a8,1,0.665747,0.186618,[12 87] ; [ 92 579],[13.37142857 85.62857143] ; [ 90.62857143 580.37142857],0
b5,1,0.889629,0.019258,[66 48] ; [430 304],[66.67924528 47.32075472] ; [429.32075472 304.67924528],0
u1,1,0.932023,0.007276,[19 95] ; [120 614],[18.68632075 95.31367925] ; [120.31367925 613.68632075],0
b4,1,0.959893,0.002529,[68 46] ; [436 298],[67.75471698 46.24528302] ; [436.24528302 297.75471698],0
