Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,7e-06,20.140458,[282  86] ; [170 112],[255.90153846 112.09846154] ; [196.09846154  85.90153846],1
p8,1,1.1e-05,19.351766,[258 112] ; [148 132],[231.10769231 138.89230769] ; [174.89230769 105.10769231],1
p5,1,0.000476,12.206152,[ 78 291] ; [ 30 248],[ 61.5950541 307.4049459] ; [ 46.4049459 231.5950541],1
p9,1,0.002502,9.139442,[335  36] ; [231  50],[322.06441718  48.93558282] ; [243.93558282  37.06441718],0
p12,1,0.003529,8.511691,[ 46 325] ; [ 16 267],[ 35.17125382 335.82874618] ; [ 26.82874618 256.17125382],0
p10,1,0.016971,5.699339,[325  45] ; [227  53],[314.21538462  55.78461538] ; [237.78461538  42.21538462],0
p1,1,0.053824,3.718156,[ 46 323] ; [ 22 260],[ 38.5437788 330.4562212] ; [ 29.4562212 252.5437788],0
p2,1,0.062638,3.46613,[336  34] ; [243  39],[328.57361963  41.42638037] ; [250.42638037  31.57361963],0
p11,1,0.089846,2.877128,[310  62] ; [221  62],[301.57557252  70.42442748] ; [229.42442748  53.57557252],0
b1,1,0.179601,1.800926,[160 212] ; [107 176],[151.63969466 220.36030534] ; [115.36030534 167.63969466],0
