Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,7.7e-05,15.632473,[74 38] ; [44 67],[59.26457399 52.73542601] ; [58.73542601 52.26457399],1
s2,1,0.05391,3.715499,[51 66] ; [35 77],[43.93886463 73.06113537] ; [42.06113537 69.93886463],0
s8,1,0.127596,2.321508,[36 81] ; [25 89],[30.8961039 86.1038961] ; [30.1038961 83.8961039],0
s6,1,0.128084,2.31558,[62 53] ; [50 64],[56.24454148 58.75545852] ; [55.75545852 58.24454148],0
s4,1,0.153317,2.038936,[25 92] ; [16 97],[20.85652174 96.14347826] ; [20.14347826 92.85652174],0
d3,1,0.162761,1.948381,[83 34] ; [71 43],[78. 39.] ; [76. 38.],0
p5,1,0.162877,1.947308,[  9 107] ; [  4 110],[  6.55652174 109.44347826] ; [  6.44347826 107.55652174],0
s5,1,0.227628,1.455623,[28 81] ; [21 90],[24.27727273 84.72272727] ; [24.72272727 86.27727273],0
a7,1,0.234533,1.413156,[86 30] ; [75 37],[81.9122807 34.0877193] ; [79.0877193 32.9122807],0
d5,1,0.251038,1.317517,[88 29] ; [78 36],[84.07792208 32.92207792] ; [81.92207792 32.07792208],0
p6,1,0.255751,1.291614,[31 83] ; [23 88],[27.36 86.64] ; [26.64 84.36],0
d1,1,0.265022,1.242334,[64 53] ; [54 60],[59.76623377 57.23376623] ; [58.23376623 55.76623377],0
p3,1,0.29156,1.112405,[36 80] ; [28 85],[32.41921397 83.58078603] ; [31.58078603 81.41921397],0
a2,1,0.305708,1.049128,[28 89] ; [21 93],[24.81818182 92.18181818] ; [24.18181818 89.81818182],0
b4,1,0.307794,1.040118,[62 55] ; [68 46],[65.84415584 51.15584416] ; [64.15584416 49.84415584],0
v3,1,0.326272,0.963639,[37 73] ; [30 79],[33.65296804 76.34703196] ; [33.34703196 75.65296804],0
r2,1,0.327517,0.95869,[105   8] ; [99 12],[102.91071429  10.08928571] ; [101.08928571   9.91071429],0
p8,1,0.330021,0.948816,[43 72] ; [35 77],[39.5154185 75.4845815] ; [38.4845815 73.5154185],0
b5,1,0.333395,0.935665,[75 42] ; [66 48],[71.41558442 45.58441558] ; [69.58441558 44.41558442],0
v2,1,0.348968,0.877205,[54 55] ; [48 63],[50.53636364 58.46363636] ; [51.46363636 59.53636364],0
d2,1,0.360375,0.836585,[53 64] ; [58 55],[56.46521739 60.53478261] ; [54.53478261 58.46521739],0
a5,1,0.405228,0.692759,[75 42] ; [67 47],[71.92207792 45.07792208] ; [70.07792208 43.92207792],0
d4,1,0.446875,0.578565,[90 27] ; [82 31],[87.49565217 29.50434783] ; [84.50434783 28.49565217],0
p7,1,0.452507,0.564365,[51 62] ; [45 67],[48.21333333 64.78666667] ; [47.78666667 64.21333333],0
v1,1,0.460109,0.54563,[48 67] ; [41 70],[45.28761062 69.71238938] ; [43.71238938 67.28761062],0
p4,1,0.476931,0.505872,[47 68] ; [41 72],[44.38596491 70.61403509] ; [43.61403509 69.38596491],0
a1,1,0.491042,0.474241,[  4 113] ; [  6 108],[  5.06493506 111.93506494] ; [  4.93506494 109.06493506],0
v4,1,0.525299,0.403478,[100  16] ; [94 19],[98.27074236 17.72925764] ; [95.72925764 17.27074236],0
s7,1,0.536659,0.381767,[39 71] ; [35 76],[36.83257919 73.16742081] ; [37.16742081 73.83257919],0
s3,1,0.63087,0.230883,[57 58] ; [51 59],[55.2 59.8] ; [52.8 57.2],0
s1,1,0.656086,0.198313,[  9 106] ; [  7 104],[  8.14159292 106.85840708] ; [  7.85840708 103.14159292],0
n5,1,0.658786,0.195001,[67 48] ; [62 50],[65.35242291 49.64757709] ; [63.64757709 48.35242291],0
n3,1,0.760528,0.092895,[26 17] ; [28 16],[26.68965517 16.31034483] ; [27.31034483 16.68965517],0
r3,1,0.763547,0.090496,[98 17] ; [97 15],[98.78854626 16.21145374] ; [96.21145374 15.78854626],0
a8,1,0.765952,0.08861,[11 91] ; [12 87],[11.67164179 90.32835821] ; [11.32835821 87.67164179],0
b2,1,0.768242,0.086834,[21 37] ; [26 51],[20.19259259 37.80740741] ; [26.80740741 50.19259259],0
b3,1,0.768242,0.086834,[21 37] ; [26 51],[20.19259259 37.80740741] ; [26.80740741 50.19259259],0
a6,1,0.778693,0.078974,[78 39] ; [74 40],[76.98701299 40.01298701] ; [75.01298701 38.98701299],0
r4,1,0.791619,0.069806,[91 26] ; [87 27],[90.15584416 26.84415584] ; [87.84415584 26.15584416],0
p2,1,0.792089,0.069484,[74 43] ; [74 40],[74.96103896 42.03896104] ; [73.03896104 40.96103896],0
u2,1,0.796589,0.066442,[17 28] ; [17 25],[17.5862069 27.4137931] ; [16.4137931 25.5862069],0
u1,1,0.796824,0.066286,[21 96] ; [19 95],[20.25974026 96.74025974] ; [19.74025974 94.25974026],0
r1,1,0.81693,0.05359,[82 32] ; [79 33],[81.21238938 32.78761062] ; [79.78761062 32.21238938],0
n1,1,0.82059,0.051432,[15 29] ; [14 30],[14.5 29.5] ; [14.5 29.5],0
n2,1,0.821546,0.050876,[31 14] ; [30 15],[30.5 14.5] ; [30.5 14.5],0
a3,1,0.860406,0.030926,[71 42] ; [71 40],[71.63392857 41.36607143] ; [70.36607143 40.63392857],0
n6,1,0.917473,0.010736,[78 37] ; [76 35],[78.36283186 36.63716814] ; [75.63716814 35.36283186],0
p1,1,0.942499,0.005203,[  8 109] ; [  8 105],[  8.13913043 108.86086957] ; [  7.86086957 105.13913043],0
u3,1,0.947416,0.00435,[16 29] ; [15 28],[15.85227273 29.14772727] ; [15.14772727 27.85227273],0
a4,1,0.97656,0.000863,[47 69] ; [46 67],[47.10917031 68.89082969] ; [45.89082969 67.10917031],0
p12,1,0.97891,0.000699,[  2 114] ; [  2 111],[  2.02620087 113.97379913] ; [  1.97379913 111.02620087],0
n4,1,0.978932,0.000697,[68 46] ; [67 45],[68.09734513 45.90265487] ; [66.90265487 45.09734513],0
u4,1,0.985281,0.00034,[  1 116] ; [  1 113],[  1.01298701 115.98701299] ; [  0.98701299 113.01298701],0
