Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,362.397673,[609  31] ; [ 50 111],[526.54182272 113.45817728] ; [132.45817728  28.54182272],1
p11,1,0.0,131.581067,[550  91] ; [74 94],[494.41779975 146.58220025] ; [129.58220025  38.41779975],1
p8,1,0.0,82.162253,[381 252] ; [ 34 131],[329.19172932 303.80827068] ; [85.80827068 79.19172932],1
p7,1,0.0,78.117016,[447 181] ; [ 56 109],[398.34047919 229.65952081] ; [104.65952081  60.34047919],1
p4,1,0.0,66.923621,[425 215] ; [ 53 115],[378.61386139 261.38613861] ; [99.38613861 68.61386139],1
p3,1,0.0,42.784196,[349 291] ; [ 44 124],[311.28712871 328.71287129] ; [81.71287129 86.28712871],1
p5,1,0.000313,12.991823,[ 87 553] ; [  6 161],[ 73.75464684 566.24535316] ; [ 19.24535316 147.75464684],1
p12,1,0.002085,9.473426,[ 56 583] ; [  3 164],[ 46.77543424 592.22456576] ; [ 12.22456576 154.77543424],0
b1,1,0.005344,7.759132,[230 411] ; [80 88],[245.62422744 395.37577256] ; [ 64.37577256 103.62422744],0
p1,1,0.084844,2.96958,[ 57 583] ; [  8 158],[ 51.61290323 588.38709677] ; [ 13.38709677 152.61290323],0
