Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,29.399659,[ 33 119] ; [29 16],[ 47.83756345 104.16243655] ; [14.16243655 30.83756345],1
p6,1,0.0,26.583013,[ 17 137] ; [21 26],[ 29.11442786 124.88557214] ; [ 8.88557214 38.11442786],1
p4,1,6.8e-05,15.858761,[ 35 120] ; [24 21],[ 45.725 109.275] ; [13.275 31.725],1
p3,1,0.000147,14.404239,[ 36 120] ; [24 22],[ 46.33663366 109.66336634] ; [13.66336634 32.33663366],1
p5,1,0.00019,13.929385,[  5 148] ; [ 9 38],[ 10.71 142.29] ; [ 3.29 43.71],1
p10,1,0.013389,6.116934,[76 77] ; [33 14],[83.385 69.615] ; [25.615 21.385],0
p9,1,0.041174,4.168822,[80 70] ; [33 14],[86.04060914 63.95939086] ; [26.95939086 20.04060914],0
b1,1,0.053296,3.734607,[82 75] ; [17 30],[76.19117647 80.80882353] ; [22.80882353 24.19117647],0
p11,1,0.120331,2.413011,[80 77] ; [30 17],[84.65686275 72.34313725] ; [25.34313725 21.65686275],0
p12,1,0.176183,1.829529,[  8 148] ; [ 5 42],[  9.99014778 146.00985222] ; [ 3.00985222 43.99014778],0
p1,1,0.721713,0.126857,[ 14 143] ; [ 5 42],[ 14.62254902 142.37745098] ; [ 4.37745098 42.62254902],0
