Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.008943,6.834233,[97 15] ; [85 32],[89.01310044 22.98689956] ; [92.98689956 24.01310044],0
p2,1,0.010755,6.505412,[74 40] ; [57 61],[64.37068966 49.62931034] ; [66.62931034 51.37068966],0
r4,1,0.01212,6.293205,[87 27] ; [72 46],[78.12931034 35.87068966] ; [80.87068966 37.12931034],0
n6,1,0.039428,4.242337,[76 35] ; [64 52],[68.45814978 42.54185022] ; [71.54185022 44.45814978],0
p9,1,0.060206,3.531713,[44 67] ; [32 83],[37.32743363 73.67256637] ; [38.67256637 76.32743363],0
r1,1,0.080418,3.056441,[79 33] ; [69 47],[72.70175439 39.29824561] ; [75.29824561 40.70175439],0
p3,1,0.089481,2.883688,[28 85] ; [41 76],[33.9 79.1] ; [35.1 81.9],0
r2,1,0.112834,2.51407,[99 12] ; [94 21],[94.7920354 16.2079646] ; [98.2079646 16.7920354],0
v4,1,0.128119,2.315148,[94 19] ; [87 29],[89.31441048 23.68558952] ; [91.68558952 24.31441048],0
a6,1,0.146402,2.109346,[74 40] ; [65 52],[68.5974026 45.4025974] ; [70.4025974 46.5974026],0
n1,1,0.176219,1.829224,[14 30] ; [24 29],[17.2371134 26.7628866] ; [20.7628866 32.2371134],0
n2,1,0.190606,1.712924,[30 15] ; [29 25],[26.81818182 18.18181818] ; [32.18181818 21.81818182],0
v2,1,0.192224,1.700487,[48 63] ; [40 75],[43.22123894 67.77876106] ; [44.77876106 70.22123894],0
a1,1,0.235606,1.406692,[  6 108] ; [ 11 107],[  8.35344828 105.64655172] ; [  8.64655172 109.35344828],0
p8,1,0.293736,1.10242,[35 77] ; [29 87],[31.43859649 80.56140351] ; [32.56140351 83.43859649],0
a7,1,0.322993,0.976788,[75 37] ; [71 46],[71.40611354 40.59388646] ; [74.59388646 42.40611354],0
u4,1,0.33001,0.94886,[  1 113] ; [  3 115],[  1.96551724 112.03448276] ; [  2.03448276 115.96551724],0
s8,1,0.370171,0.80309,[25 89] ; [20 96],[22.30434783 91.69565217] ; [22.69565217 93.30434783],0
s1,1,0.386298,0.750562,[  7 104] ; [ 11 106],[  8.76315789 102.23684211] ; [  9.23684211 107.76315789],0
n3,1,0.388171,0.744664,[28 16] ; [28 23],[25.93684211 18.06315789] ; [30.06315789 20.93684211],0
b4,1,0.405331,0.692452,[68 46] ; [64 54],[64.86206897 49.13793103] ; [67.13793103 50.86206897],0
s5,1,0.422555,0.643199,[21 90] ; [17 97],[18.74666667 92.25333333] ; [19.25333333 94.74666667],0
d3,1,0.437069,0.603965,[71 43] ; [67 50],[68.1038961 45.8961039] ; [69.8961039 47.1038961],0
b5,1,0.453352,0.562258,[66 48] ; [74 44],[68.79310345 45.20689655] ; [71.20689655 46.79310345],0
a3,1,0.455332,0.557345,[71 40] ; [68 47],[68.2699115 42.7300885] ; [70.7300885 44.2699115],0
d2,1,0.469799,0.522449,[58 55] ; [54 62],[55.26637555 57.73362445] ; [56.73362445 59.26637555],0
u3,1,0.482389,0.493458,[15 28] ; [21 29],[16.64516129 26.35483871] ; [19.35483871 30.64516129],0
a2,1,0.493681,0.468494,[21 93] ; [26 92],[23.09482759 90.90517241] ; [23.90517241 94.09482759],0
p7,1,0.504626,0.445194,[45 67] ; [42 75],[42.55021834 69.44978166] ; [44.44978166 72.55021834],0
u1,1,0.508555,0.437038,[19 95] ; [ 16 102],[17.19827586 96.80172414] ; [ 17.80172414 100.19827586],0
p1,1,0.535201,0.384507,[  8 105] ; [ 11 107],[  9.29437229 103.70562771] ; [  9.70562771 108.29437229],0
p12,1,0.535905,0.383182,[  2 111] ; [  1 117],[  1.46753247 111.53246753] ; [  1.53246753 116.46753247],0
s4,1,0.540295,0.374993,[16 97] ; [20 97],[17.68695652 95.31304348] ; [18.31304348 98.68695652],0
p6,1,0.544551,0.36717,[23 88] ; [20 94],[21.21333333 89.78666667] ; [21.78666667 92.21333333],0
p5,1,0.545398,0.365626,[  4 110] ; [  6 111],[  4.93506494 109.06493506] ; [  5.06493506 111.93506494],0
v1,1,0.568759,0.324763,[41 70] ; [39 78],[38.94736842 72.05263158] ; [41.05263158 75.94736842],0
d1,1,0.613882,0.25456,[54 60] ; [52 66],[52.0862069 61.9137931] ; [53.9137931 64.0862069],0
d4,1,0.647321,0.209294,[82 31] ; [81 35],[80.43231441 32.56768559] ; [82.56768559 33.43231441],0
a8,1,0.675107,0.175687,[12 87] ; [11 96],[11.05339806 87.94660194] ; [11.94660194 95.05339806],0
s7,1,0.760085,0.09325,[35 76] ; [32 76],[33.95890411 77.04109589] ; [33.04109589 74.95890411],0
s3,1,0.761416,0.092186,[51 59] ; [51 64],[49.86666667 60.13333333] ; [52.13333333 62.86666667],0
a5,1,0.828385,0.04699,[67 47] ; [71 47],[67.81034483 46.18965517] ; [70.18965517 47.81034483],0
p4,1,0.835299,0.043227,[41 72] ; [44 73],[41.76086957 71.23913043] ; [43.23913043 73.76086957],0
v3,1,0.878839,0.023238,[30 79] ; [29 80],[29.5 79.5] ; [29.5 79.5],0
s6,1,0.882551,0.021826,[50 64] ; [52 64],[50.55652174 63.44347826] ; [51.44347826 64.55652174],0
d5,1,0.894322,0.017646,[78 36] ; [81 36],[78.46753247 35.53246753] ; [80.53246753 36.46753247],0
b3,1,0.902185,0.015105,[26 51] ; [25 47],[26.3557047 50.6442953] ; [24.6442953 47.3557047],0
b2,1,0.902185,0.015105,[26 51] ; [25 47],[26.3557047 50.6442953] ; [24.6442953 47.3557047],0
a4,1,0.917762,0.010661,[46 67] ; [48 68],[46.38427948 66.61572052] ; [47.61572052 68.38427948],0
n5,1,0.918017,0.010595,[62 50] ; [65 51],[62.38596491 49.61403509] ; [64.61403509 51.38596491],0
u2,1,0.931261,0.00744,[17 25] ; [19 29],[16.8 25.2] ; [19.2 28.8],0
s2,1,0.951419,0.003712,[35 77] ; [37 80],[35.2139738 76.7860262] ; [36.7860262 80.2139738],0
n4,1,0.958441,0.002715,[67 45] ; [69 47],[66.80701754 45.19298246] ; [69.19298246 46.80701754],0
