Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,25.000121,[47 18] ; [132 209],[28.65763547 36.34236453] ; [150.34236453 190.65763547],1
p1,1,0.0019,9.643851,[10 59] ; [ 16 332],[ 4.30215827 64.69784173] ; [ 21.69784173 326.30215827],0
p8,1,0.009543,6.718207,[30 38] ; [ 98 249],[20.97349398 47.02650602] ; [107.02650602 239.97349398],0
p3,1,0.015182,5.895269,[22 47] ; [ 66 284],[14.49164678 54.50835322] ; [ 73.50835322 276.49164678],0
p2,1,0.096408,2.763984,[52 17] ; [227 122],[46.05502392 22.94497608] ; [232.94497608 116.05502392],0
p9,1,0.296125,1.091564,[53 15] ; [244  96],[49.5 18.5] ; [247.5  92.5],0
b1,1,0.548307,0.360359,[29 40] ; [134 217],[26.77857143 42.22142857] ; [136.22142857 214.77857143],0
p10,1,0.548331,0.360316,[48 20] ; [232 115],[45.87951807 22.12048193] ; [234.12048193 112.87951807],0
p5,1,0.617065,0.250014,[ 3 66] ; [ 11 337],[ 2.31654676 66.68345324] ; [ 11.68345324 336.31654676],0
p11,1,0.640953,0.217498,[45 24] ; [239 112],[46.65714286 22.34285714] ; [237.34285714 113.65714286],0
p12,1,0.863497,0.029558,[ 3 64] ; [ 14 334],[ 2.74457831 64.25542169] ; [ 14.25542169 333.74457831],0
