Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,136.53578,[78 14] ; [ 88 323],[30.36182903 61.63817097] ; [135.63817097 275.36182903],1
p6,1,0.0,97.794048,[60 30] ; [ 66 337],[23.0020284 66.9979716] ; [102.9979716 300.0020284],1
p8,1,0.0,82.776864,[75 17] ; [122 283],[36.4668008 55.5331992] ; [160.5331992 244.4668008],1
p12,1,0.0,55.444499,[26 66] ; [ 17 391],[ 7.912 84.088] ; [ 35.088 372.912],1
p1,1,0.0,48.834433,[29 63] ; [ 26 384],[10.07968127 81.92031873] ; [ 44.92031873 365.07968127],1
p7,1,0.0,47.512297,[77 14] ; [178 221],[47.35714286 43.64285714] ; [207.64285714 191.35714286],1
p2,1,2e-06,23.130336,[84  7] ; [277 135],[65.31013917 25.68986083] ; [295.68986083 116.31013917],1
p10,1,2e-06,22.687386,[84  8] ; [270 137],[65.26653307 26.73346693] ; [288.73346693 118.26653307],1
p9,1,4e-06,21.355441,[87  5] ; [287 113],[69.93495935 22.06504065] ; [304.06504065  95.93495935],1
p11,1,0.000333,12.872756,[79 13] ; [276 136],[64.8015873 27.1984127] ; [290.1984127 121.8015873],1
b1,1,0.289709,1.120972,[41 51] ; [159 253],[36.50793651 55.49206349] ; [163.49206349 248.50793651],0
