Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,27.994963,[25 89] ; [12  1],[33.21259843 80.78740157] ; [3.78740157 9.21259843],1
p5,1,1e-06,23.834008,[  4 110] ; [5 7],[  8.14285714 105.85714286] ; [ 0.85714286 11.14285714],1
p12,1,3e-06,21.618993,[  2 111] ; [4 9],[  5.38095238 107.61904762] ; [ 0.61904762 12.38095238],1
b3,1,7.7e-05,15.624881,[26 51] ; [12  1],[32.51111111 44.48888889] ; [5.48888889 7.51111111],1
b2,1,7.7e-05,15.624881,[26 51] ; [12  1],[32.51111111 44.48888889] ; [5.48888889 7.51111111],1
p3,1,0.000105,15.050122,[28 85] ; [10  3],[34.07936508 78.92063492] ; [3.92063492 9.07936508],1
v3,1,0.000153,14.339447,[30 79] ; [8 1],[35.10169492 73.89830508] ; [2.89830508 6.10169492],1
s2,1,0.000159,14.262832,[35 77] ; [11  2],[41.216 70.784] ; [4.784 8.216],1
s7,1,0.000178,14.052722,[35 76] ; [11  2],[41.17741935 69.82258065] ; [4.82258065 8.17741935],1
a2,1,0.00045,12.312129,[21 93] ; [8 5],[26.03149606 87.96850394] ; [ 2.96850394 10.03149606],1
p4,1,0.000802,11.236483,[41 72] ; [11  2],[46.63492063 66.36507937] ; [5.36507937 7.63492063],1
s6,1,0.00093,10.962241,[50 64] ; [12  1],[55.65354331 58.34645669] ; [6.34645669 6.65354331],1
v1,1,0.001099,10.652821,[41 70] ; [9 1],[45.8677686 65.1322314] ; [4.1322314 5.8677686],0
s3,1,0.001724,9.822183,[51 59] ; [12  1],[56.34146341 53.65853659] ; [6.65853659 6.34146341],0
d1,1,0.002122,9.441265,[54 60] ; [12  1],[59.24409449 54.75590551] ; [6.75590551 6.24409449],0
p8,1,0.006645,7.3665,[35 77] ; [9 4],[39.424 72.576] ; [4.576 8.424],0
p6,1,0.008324,6.962449,[23 88] ; [7 6],[26.85483871 84.14516129] ; [3.14516129 9.85483871],0
a4,1,0.012827,6.192784,[46 67] ; [10  3],[50.22222222 62.77777778] ; [5.77777778 7.22222222],0
a1,1,0.017717,5.623916,[  6 108] ; [ 3 10],[  8.07874016 105.92125984] ; [ 0.92125984 12.07874016],0
a5,1,0.018145,5.58213,[67 47] ; [12  1],[70.91338583 43.08661417] ; [8.08661417 4.91338583],0
d2,1,0.022395,5.214858,[58 55] ; [11  2],[61.88095238 51.11904762] ; [7.11904762 5.88095238],0
v2,1,0.025565,4.985186,[48 63] ; [8 2],[51.37190083 59.62809917] ; [4.62809917 5.37190083],0
p7,1,0.045322,4.006612,[45 67] ; [9 4],[48.384 63.616] ; [5.616 7.384],0
u1,1,0.057202,3.616697,[19 95] ; [5 8],[21.54330709 92.45669291] ; [ 2.45669291 10.54330709],0
n4,1,0.080643,3.051902,[67 45] ; [11  2],[69.888 42.112] ; [8.112 4.888],0
d3,1,0.110686,2.544399,[71 43] ; [11  2],[73.60629921 40.39370079] ; [8.39370079 4.60629921],0
a8,1,0.117798,2.446351,[12 87] ; [3 7],[13.62385321 85.37614679] ; [1.37614679 8.62385321],0
p2,1,0.152537,2.046694,[74 40] ; [11  2],[76.2992126 37.7007874] ; [8.7007874 4.2992126],0
s5,1,0.171549,1.869354,[21 90] ; [4 7],[22.74590164 88.25409836] ; [2.25409836 8.74590164],0
d5,1,0.22701,1.459501,[78 36] ; [11  2],[79.88976378 34.11023622] ; [9.11023622 3.88976378],0
r1,1,0.28452,1.14537,[79 33] ; [11  2],[80.64 31.36] ; [9.36 3.64],0
a6,1,0.385937,0.751706,[74 40] ; [10  3],[75.4015748 38.5984252] ; [8.5984252 4.4015748],0
s4,1,0.51806,0.417754,[16 97] ; [ 1 12],[15.24603175 97.75396825] ; [ 1.75396825 11.24603175],0
b4,1,0.686853,0.162513,[68 46] ; [7 6],[67.32283465 46.67716535] ; [7.67716535 5.32283465],0
b5,1,0.800719,0.063714,[66 48] ; [8 5],[66.42519685 47.57480315] ; [7.57480315 5.42519685],0
s1,1,0.847384,0.03704,[  7 104] ; [ 1 12],[  7.16129032 103.83870968] ; [ 0.83870968 12.16129032],0
a7,1,0.869131,0.027146,[75 37] ; [9 4],[75.264 36.736] ; [8.736 4.264],0
p1,1,0.935261,0.006598,[  8 105] ; [ 1 12],[  8.07142857 104.92857143] ; [ 0.92857143 12.07142857],0
