Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.000178,14.054983,[411  63] ; [2 4],[407.8375  66.1625] ; [5.1625 0.8375],1
p11,1,0.00852,6.920704,[413  62] ; [3 3],[410.81081081  64.18918919] ; [5.18918919 0.81081081],0
p7,1,0.038404,4.287045,[298 163] ; [1 4],[295.79184549 165.20815451] ; [3.20815451 1.79184549],0
u1,1,0.038805,4.269373,[ 83 392] ; [3 3],[ 84.92723493 390.07276507] ; [1.07276507 4.92723493],0
n1,1,0.053409,3.731082,[30 72] ; [3 1],[31.75471698 70.24528302] ; [1.24528302 2.75471698],0
v4,1,0.056142,3.647833,[457  14] ; [5 1],[456.18867925  14.81132075] ; [5.81132075 0.18867925],0
p9,1,0.093763,2.808556,[457  17] ; [5 1],[456.225  17.775] ; [5.775 0.225],0
a4,1,0.207207,1.590836,[195 279] ; [4 2],[196.5125 277.4875] ; [2.4875 3.5125],0
a6,1,0.276079,1.186292,[334 140] ; [3 3],[332.7875 141.2125] ; [4.2125 1.7875],0
v3,1,0.325361,0.967274,[191 266] ; [1 4],[189.92207792 267.07792208] ; [2.07792208 2.92207792],0
s7,1,0.3991,0.711035,[225 231] ; [4 2],[226.02597403 229.97402597] ; [2.97402597 3.02597403],0
s2,1,0.469025,0.524273,[244 227] ; [4 2],[244.88050314 226.11949686] ; [3.11949686 2.88050314],0
p6,1,0.469558,0.523015,[168 302] ; [3 3],[168.84453782 301.15546218] ; [2.15546218 3.84453782],0
p3,1,0.471792,0.517777,[228 246] ; [2 4],[227.125 246.875] ; [2.875 3.125],0
s6,1,0.478749,0.501711,[327 140] ; [5 1],[327.78858351 139.21141649] ; [4.21141649 1.78858351],0
a2,1,0.501751,0.45123,[104 371] ; [2 4],[104.67775468 370.32224532] ; [1.32224532 4.67775468],0
p1,1,0.521732,0.410469,[ 43 431] ; [1 5],[ 43.45 430.55] ; [0.55 5.45],0
s3,1,0.565267,0.330666,[257 211] ; [4 2],[257.69620253 210.30379747] ; [3.30379747 2.69620253],0
a5,1,0.579116,0.307666,[348 127] ; [5 1],[348.5966736 126.4033264] ; [4.4033264 1.5966736],0
a7,1,0.585984,0.29666,[362 113] ; [4 2],[361.43451143 113.56548857] ; [4.56548857 1.43451143],0
v1,1,0.598855,0.276726,[259 204] ; [4 2],[259.63539446 203.36460554] ; [3.36460554 2.63539446],0
p4,1,0.608669,0.262118,[284 187] ; [3 3],[283.38993711 187.61006289] ; [3.61006289 2.38993711],0
b3,1,0.629052,0.233348,[111 165] ; [3 3],[111.57446809 164.42553191] ; [2.42553191 3.57446809],0
b2,1,0.629052,0.233348,[111 165] ; [3 3],[111.57446809 164.42553191] ; [2.42553191 3.57446809],0
n6,1,0.648393,0.207932,[420  51] ; [5 1],[419.65408805  51.34591195] ; [5.34591195 0.65408805],0
b4,1,0.650323,0.205493,[281 194] ; [3 3],[280.45738046 194.54261954] ; [3.54261954 2.45738046],0
n5,1,0.675904,0.174773,[358 113] ; [5 1],[358.43396226 112.56603774] ; [4.56603774 1.43396226],0
d3,1,0.738141,0.111767,[345 129] ; [4 2],[344.6375 129.3625] ; [4.3625 1.6375],0
v2,1,0.767857,0.087131,[277 179] ; [4 2],[277.35064935 178.64935065] ; [3.64935065 2.35064935],0
p8,1,0.793711,0.06838,[259 209] ; [3 3],[258.6835443 209.3164557] ; [3.3164557 2.6835443],0
s8,1,0.795428,0.06722,[211 261] ; [3 3],[211.31380753 260.68619247] ; [2.68619247 3.31380753],0
b5,1,0.826953,0.047791,[296 179] ; [4 2],[296.25779626 178.74220374] ; [3.74220374 2.25779626],0
u2,1,0.863365,0.029616,[83 65] ; [1 1],[82.88 65.12] ; [1.12 0.88],0
u3,1,0.878606,0.023328,[82 66] ; [1 1],[81.89333333 66.10666667] ; [1.10666667 0.89333333],0
n2,1,0.908526,0.013201,[79 23] ; [3 1],[78.90566038 23.09433962] ; [3.09433962 0.90566038],0
a3,1,0.911782,0.012275,[326 148] ; [4 2],[325.875 148.125] ; [4.125 1.875],0
n3,1,0.914103,0.011635,[74 28] ; [3 1],[74.09433962 27.90566038] ; [2.90566038 1.09433962],0
