Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,115.107659,[44 67] ; [497  84],[86.77890173 24.22109827] ; [454.22109827 126.77890173],1
p11,1,0.0,31.545554,[64 50] ; [478 116],[87.27118644 26.72881356] ; [454.72881356 139.27118644],1
p2,1,2.4e-05,17.816792,[74 40] ; [485 104],[90.64864865 23.35135135] ; [468.35135135 120.64864865],1
n6,1,3e-05,17.43437,[76 35] ; [497  88],[91.38362069 19.61637931] ; [481.61637931 103.38362069],1
s6,1,4.2e-05,16.779513,[50 64] ; [375 208],[69.51219512 44.48780488] ; [355.48780488 227.51219512],1
v4,1,7.3e-05,15.728149,[94 19] ; [553  35],[104.29529244   8.70470756] ; [542.70470756  45.29529244],1
p8,1,0.000152,14.350527,[35 77] ; [295 286],[53.33333333 58.66666667] ; [276.66666667 304.33333333],1
p7,1,0.000182,14.010887,[45 67] ; [339 232],[62.96925329 49.03074671] ; [321.03074671 249.96925329],1
p4,1,0.000226,13.600835,[41 72] ; [323 262],[58.92836676 54.07163324] ; [305.07163324 279.92836676],1
p3,1,0.00025,13.410538,[28 85] ; [255 335],[45.48933144 67.51066856] ; [237.51066856 352.48933144],1
s8,1,0.000326,12.916523,[25 89] ; [234 356],[41.94034091 72.05965909] ; [217.05965909 372.94034091],1
n5,1,0.000784,11.277966,[62 50] ; [417 167],[77.08045977 34.91954023] ; [401.91954023 182.08045977],1
r4,1,0.000893,11.037343,[87 27] ; [523  71],[98.22033898 15.77966102] ; [511.77966102  82.22033898],1
r3,1,0.001448,10.143811,[97 15] ; [558  31],[104.65049929   7.34950071] ; [550.34950071  38.65049929],0
s2,1,0.001503,10.074923,[35 77] ; [279 308],[50.31187411 61.68812589] ; [263.68812589 323.31187411],0
n4,1,0.003193,8.69388,[67 45] ; [434 156],[79.93162393 32.06837607] ; [421.06837607 168.93162393],0
s5,1,0.004358,8.12849,[21 90] ; [185 384],[33.62647059 77.37352941] ; [172.37352941 396.62647059],0
v1,1,0.005292,7.776969,[41 70] ; [297 281],[54.45283019 56.54716981] ; [283.54716981 294.45283019],0
d5,1,0.006514,7.402383,[78 36] ; [474 119],[89.00707214 24.99292786] ; [462.99292786 130.00707214],0
v2,1,0.006886,7.302426,[48 63] ; [326 244],[60.96035242 50.03964758] ; [313.03964758 256.96035242],0
s7,1,0.008382,6.949964,[35 76] ; [256 312],[47.57142857 63.42857143] ; [243.42857143 324.57142857],0
p6,1,0.013395,6.116229,[23 88] ; [189 392],[34.00578035 76.99421965] ; [177.99421965 403.00578035],0
p12,1,0.017336,5.662073,[  2 111] ; [ 47 540],[  7.91 105.09] ; [ 41.09 545.91],0
a5,1,0.025123,5.015412,[67 47] ; [412 181],[77.23620934 36.76379066] ; [401.76379066 191.23620934],0
p5,1,0.025416,4.995343,[  4 110] ; [ 59 528],[ 10.24536377 103.75463623] ; [ 52.75463623 534.24536377],0
v3,1,0.028661,4.787836,[30 79] ; [219 349],[40.0901034 68.9098966] ; [208.9098966 359.0901034],0
r2,1,0.03495,4.447625,[99 12] ; [551  32],[103.96253602   7.03746398] ; [546.03746398  36.96253602],0
d4,1,0.049824,3.84738,[82 31] ; [477 114],[89.72585227 23.27414773] ; [469.27414773 121.72585227],0
u3,1,0.055129,3.678169,[15 28] ; [100  96],[20.69037657 22.30962343] ; [ 94.30962343 101.69037657],0
d1,1,0.056217,3.645605,[54 60] ; [339 255],[63.27966102 50.72033898] ; [329.72033898 264.27966102],0
r1,1,0.080106,3.062751,[79 33] ; [461 129],[86.15384615 25.84615385] ; [453.84615385 136.15384615],0
d3,1,0.098753,2.725574,[71 43] ; [415 177],[78.47592068 35.52407932] ; [407.52407932 184.47592068],0
a7,1,0.100776,2.693221,[75 37] ; [440 151],[82.04836415 29.95163585] ; [432.95163585 158.04836415],0
u2,1,0.15551,2.017349,[17 25] ; [103  93],[21.17647059 20.82352941] ; [98.82352941 97.17647059],0
s1,1,0.184473,1.761213,[  7 104] ; [ 21 562],[  4.47838617 106.52161383] ; [ 23.52161383 559.47838617],0
d2,1,0.186872,1.742106,[58 55] ; [263 327],[51.59743954 61.40256046] ; [269.40256046 320.59743954],0
s3,1,0.200051,1.642001,[51 59] ; [307 272],[57.15529753 52.84470247] ; [300.84470247 278.15529753],0
a1,1,0.227559,1.456056,[  6 108] ; [ 18 576],[  3.86440678 110.13559322] ; [ 20.13559322 573.86440678],0
n2,1,0.290065,1.11932,[30 15] ; [112  38],[32.76923077 12.23076923] ; [109.23076923  40.76923077],0
s4,1,0.358115,0.844493,[16 97] ; [104 483],[19.37142857 93.62857143] ; [100.62857143 486.37142857],0
a6,1,0.360266,0.836966,[74 40] ; [410 182],[78.1529745 35.8470255] ; [405.8470255 186.1529745],0
n3,1,0.439829,0.596729,[28 16] ; [104  45],[30.09326425 13.90673575] ; [101.90673575  47.09326425],0
b3,1,0.490279,0.475915,[26 51] ; [134 219],[28.65116279 48.34883721] ; [131.34883721 221.65116279],0
b2,1,0.490279,0.475915,[26 51] ; [134 219],[28.65116279 48.34883721] ; [131.34883721 221.65116279],0
b5,1,0.497871,0.459471,[66 48] ; [364 230],[69.23728814 44.76271186] ; [360.76271186 233.23728814],0
a3,1,0.502638,0.449362,[71 40] ; [396 193],[74.05285714 36.94714286] ; [392.94714286 196.05285714],0
a2,1,0.578608,0.308491,[21 93] ; [123 471],[23.18644068 90.81355932] ; [120.81355932 473.18644068],0
p1,1,0.579463,0.307104,[  8 105] ; [ 51 538],[  9.497151 103.502849] ; [ 49.502849 539.497151],0
n1,1,0.771166,0.084594,[14 30] ; [ 44 105],[13.22279793 30.77720207] ; [ 44.77720207 104.22279793],0
a8,1,0.861091,0.03062,[12 87] ; [ 68 465],[12.53164557 86.46835443] ; [ 67.46835443 465.53164557],0
b4,1,0.885111,0.020878,[68 46] ; [350 244],[67.30508475 46.69491525] ; [350.69491525 243.30508475],0
a4,1,0.930825,0.007535,[46 67] ; [238 353],[45.58522727 67.41477273] ; [238.41477273 352.58522727],0
u1,1,0.964881,0.001939,[19 95] ; [100 494],[19.16101695 94.83898305] ; [ 99.83898305 494.16101695],0
