Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,86.080323,[94 19] ; [14 70],[61.94923858 51.05076142] ; [46.05076142 37.94923858],1
p11,1,0.0,26.374036,[80 33] ; [29 56],[62.20707071 50.79292929] ; [46.79292929 38.20707071],1
p6,1,0.0028,8.933711,[30 82] ; [ 8 75],[21.82564103 90.17435897] ; [16.17435897 66.82564103],0
p12,1,0.007921,7.05127,[ 12 101] ; [ 1 84],[  7.41919192 105.58080808] ; [ 5.58080808 79.41919192],0
b1,1,0.025264,5.005704,[47 66] ; [49 36],[54.78787879 58.21212121] ; [41.21212121 43.78787879],0
p4,1,0.036247,4.38544,[41 70] ; [19 64],[34.32989691 76.67010309] ; [25.67010309 57.32989691],0
p8,1,0.041174,4.168822,[33 80] ; [14 70],[26.95939086 86.04060914] ; [20.04060914 63.95939086],0
p3,1,0.073521,3.202614,[40 72] ; [20 64],[34.28571429 77.71428571] ; [25.71428571 58.28571429],0
p7,1,0.116585,2.462615,[41 68] ; [22 60],[35.95287958 73.04712042] ; [27.04712042 54.95287958],0
p5,1,0.241317,1.372882,[10 99] ; [ 4 80],[  7.90673575 101.09326425] ; [ 6.09326425 77.90673575],0
p1,1,0.572898,0.317857,[ 12 101] ; [ 7 78],[ 10.84343434 102.15656566] ; [ 8.15656566 76.84343434],0
