Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,157.398837,[32 75] ; [497  84],[82.27180233 24.72819767] ; [446.72819767 134.27180233],1
p11,1,0.0,84.449046,[43 68] ; [478 116],[82.02978723 28.97021277] ; [438.97021277 155.02978723],1
p2,1,0.0,45.948896,[59 52] ; [485 104],[86.26285714 24.73714286] ; [457.73714286 131.26285714],1
n6,1,0.0,41.822719,[65 46] ; [497  88],[89.62931034 21.37068966] ; [472.37068966 112.62931034],1
r3,1,0.0,41.180809,[85 26] ; [558  31],[101.96142857   9.03857143] ; [541.03857143  47.96142857],1
r4,1,0.0,38.168134,[72 39] ; [523  71],[93.68085106 17.31914894] ; [501.31914894  92.68085106],1
v4,1,1e-06,24.383609,[88 22] ; [553  35],[101.01719198   8.98280802] ; [539.98280802  48.01719198],1
r2,1,1e-06,24.240853,[89 21] ; [551  32],[101.58730159   8.41269841] ; [538.41269841  44.58730159],1
a7,1,6e-06,20.619829,[59 52] ; [440 151],[78.9017094 32.0982906] ; [420.0982906 170.9017094],1
p8,1,8e-06,19.915024,[30 79] ; [295 286],[51.34057971 57.65942029] ; [273.65942029 307.34057971],1
a6,1,8.8e-05,15.382131,[55 55] ; [410 182],[72.86324786 37.13675214] ; [392.13675214 199.86324786],1
v2,1,0.000236,13.522634,[41 67] ; [326 244],[58.46017699 49.53982301] ; [308.53982301 261.46017699],1
r1,1,0.000324,12.92461,[69 42] ; [461 129],[83.92296719 27.07703281] ; [446.07703281 143.92296719],1
d3,1,0.000358,12.739678,[58 52] ; [415 177],[74.11680912 35.88319088] ; [398.88319088 193.11680912],1
n5,1,0.000608,11.752227,[61 50] ; [417 167],[76.34244604 34.65755396] ; [401.65755396 182.34244604],1
s8,1,0.002067,9.488676,[26 82] ; [234 356],[40.22922636 67.77077364] ; [219.77077364 370.22922636],0
p7,1,0.002284,9.305714,[48 62] ; [339 232],[62.51101322 47.48898678] ; [324.48898678 246.51101322],0
p4,1,0.002586,9.0788,[44 67] ; [323 262],[58.53017241 52.46982759] ; [308.46982759 276.53017241],0
s6,1,0.002719,8.987091,[53 55] ; [375 208],[66.89435601 41.10564399] ; [361.10564399 221.89435601],0
v1,1,0.003049,8.778165,[40 71] ; [297 281],[54.29172714 56.70827286] ; [282.70827286 295.29172714],0
a1,1,0.00307,8.765289,[ 10 101] ; [ 18 576],[  4.40851064 106.59148936] ; [ 23.59148936 570.40851064],0
s7,1,0.004977,7.887625,[30 70] ; [256 312],[42.81437126 57.18562874] ; [243.18562874 324.81437126],0
s5,1,0.005033,7.867443,[20 86] ; [185 384],[32.19259259 73.80740741] ; [172.80740741 396.19259259],0
d1,1,0.007202,7.221801,[48 63] ; [339 255],[60.93191489 50.06808511] ; [326.06808511 267.93191489],0
s2,1,0.007227,7.215587,[37 73] ; [279 308],[49.87087518 60.12912482] ; [266.12912482 320.87087518],0
d5,1,0.011378,6.405283,[76 34] ; [474 119],[86.05974395 23.94025605] ; [463.94025605 129.05974395],0
a3,1,0.012687,6.212177,[61 50] ; [396 193],[72.46714286 38.53285714] ; [384.53285714 204.46714286],0
a5,1,0.014592,5.965027,[64 47] ; [412 181],[75.05113636 35.94886364] ; [400.94886364 192.05113636],0
p12,1,0.018948,5.506315,[  2 109] ; [ 47 540],[  7.79226361 103.20773639] ; [ 41.20773639 545.79226361],0
s3,1,0.019815,5.428093,[45 65] ; [307 272],[56.19738752 53.80261248] ; [295.80261248 283.19738752],0
n1,1,0.021887,5.254749,[22 24] ; [ 44 105],[15.56923077 30.43076923] ; [50.43076923 98.56923077],0
v3,1,0.02819,4.816393,[29 77] ; [219 349],[39.00296736 66.99703264] ; [208.99703264 359.00296736],0
d4,1,0.030297,4.692353,[78 31] ; [477 114],[86.42142857 22.57857143] ; [468.57857143 122.42142857],0
n2,1,0.036924,4.353921,[27 19] ; [112  38],[32.62244898 13.37755102] ; [106.37755102  43.62244898],0
s1,1,0.081901,3.026759,[  8 103] ; [ 21 562],[  4.63832853 106.36167147] ; [ 24.36167147 558.63832853],0
u1,1,0.110998,2.539952,[12 99] ; [100 494],[17.63404255 93.36595745] ; [ 94.36595745 499.63404255],0
p5,1,0.128154,2.314725,[  6 104] ; [ 59 528],[10.25824964 99.74175036] ; [ 54.74175036 532.25824964],0
n4,1,0.135831,2.224565,[74 37] ; [434 156],[80.43937233 30.56062767] ; [427.56062767 162.43937233],0
p6,1,0.174832,1.841014,[28 80] ; [189 392],[34.01451379 73.98548621] ; [182.98548621 398.01451379],0
b5,1,0.209634,1.573954,[75 36] ; [364 230],[69.11914894 41.88085106] ; [369.88085106 224.11914894],0
u3,1,0.256221,1.28906,[30 20] ; [100  96],[26.42276423 23.57723577] ; [103.57723577  92.42276423],0
p3,1,0.292415,1.108469,[42 69] ; [255 335],[47.02853067 63.97146933] ; [249.97146933 340.02853067],0
b3,1,0.303468,1.05889,[21 46] ; [134 219],[24.72619048 42.27380952] ; [130.27380952 222.72619048],0
b2,1,0.303468,1.05889,[21 46] ; [134 219],[24.72619048 42.27380952] ; [130.27380952 222.72619048],0
n3,1,0.33949,0.912357,[28 17] ; [104  45],[30.6185567 14.3814433] ; [101.3814433  47.6185567],0
u2,1,0.40399,0.696418,[22 26] ; [103  93],[24.59016393 23.40983607] ; [100.40983607  95.59016393],0
s4,1,0.591565,0.287906,[17 92] ; [104 483],[18.94971264 90.05028736] ; [102.05028736 484.94971264],0
p1,1,0.631224,0.230404,[  8 102] ; [ 51 538],[  9.28469242 100.71530758] ; [ 49.71530758 539.28469242],0
a2,1,0.667971,0.183985,[21 90] ; [123 471],[22.67234043 88.32765957] ; [121.32765957 472.67234043],0
a4,1,0.761466,0.092147,[46 64] ; [238 353],[44.56490728 65.43509272] ; [239.43509272 351.56490728],0
d2,1,0.94188,0.005316,[49 60] ; [263 327],[48.65236052 60.34763948] ; [263.34763948 326.65236052],0
a8,1,0.942415,0.005218,[13 91] ; [ 68 465],[13.2244898 90.7755102] ; [ 67.7755102 465.2244898],0
b4,1,0.942971,0.005117,[65 46] ; [350 244],[65.34042553 45.65957447] ; [349.65957447 244.34042553],0
