Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,27.994963,[12  1] ; [25 89],[3.78740157 9.21259843] ; [33.21259843 80.78740157],1
p5,1,1e-06,23.834008,[5 7] ; [  4 110],[ 0.85714286 11.14285714] ; [  8.14285714 105.85714286],1
p12,1,3e-06,21.618993,[4 9] ; [  2 111],[ 0.61904762 12.38095238] ; [  5.38095238 107.61904762],1
b3,1,7.7e-05,15.624881,[12  1] ; [26 51],[5.48888889 7.51111111] ; [32.51111111 44.48888889],1
b2,1,7.7e-05,15.624881,[12  1] ; [26 51],[5.48888889 7.51111111] ; [32.51111111 44.48888889],1
p3,1,0.000105,15.050122,[10  3] ; [28 85],[3.92063492 9.07936508] ; [34.07936508 78.92063492],1
v3,1,0.000153,14.339447,[8 1] ; [30 79],[2.89830508 6.10169492] ; [35.10169492 73.89830508],1
s2,1,0.000159,14.262832,[11  2] ; [35 77],[4.784 8.216] ; [41.216 70.784],1
s7,1,0.000178,14.052722,[11  2] ; [35 76],[4.82258065 8.17741935] ; [41.17741935 69.82258065],1
a2,1,0.00045,12.312129,[8 5] ; [21 93],[ 2.96850394 10.03149606] ; [26.03149606 87.96850394],1
p4,1,0.000802,11.236483,[11  2] ; [41 72],[5.36507937 7.63492063] ; [46.63492063 66.36507937],1
s6,1,0.00093,10.962241,[12  1] ; [50 64],[6.34645669 6.65354331] ; [55.65354331 58.34645669],1
v1,1,0.001099,10.652821,[9 1] ; [41 70],[4.1322314 5.8677686] ; [45.8677686 65.1322314],0
s3,1,0.001724,9.822183,[12  1] ; [51 59],[6.65853659 6.34146341] ; [56.34146341 53.65853659],0
d1,1,0.002122,9.441265,[12  1] ; [54 60],[6.75590551 6.24409449] ; [59.24409449 54.75590551],0
p8,1,0.006645,7.3665,[9 4] ; [35 77],[4.576 8.424] ; [39.424 72.576],0
p6,1,0.008324,6.962449,[7 6] ; [23 88],[3.14516129 9.85483871] ; [26.85483871 84.14516129],0
a4,1,0.012827,6.192784,[10  3] ; [46 67],[5.77777778 7.22222222] ; [50.22222222 62.77777778],0
a1,1,0.017717,5.623916,[ 3 10] ; [  6 108],[ 0.92125984 12.07874016] ; [  8.07874016 105.92125984],0
a5,1,0.018145,5.58213,[12  1] ; [67 47],[8.08661417 4.91338583] ; [70.91338583 43.08661417],0
d2,1,0.022395,5.214858,[11  2] ; [58 55],[7.11904762 5.88095238] ; [61.88095238 51.11904762],0
v2,1,0.025565,4.985186,[8 2] ; [48 63],[4.62809917 5.37190083] ; [51.37190083 59.62809917],0
p7,1,0.045322,4.006612,[9 4] ; [45 67],[5.616 7.384] ; [48.384 63.616],0
u1,1,0.057202,3.616697,[5 8] ; [19 95],[ 2.45669291 10.54330709] ; [21.54330709 92.45669291],0
n4,1,0.080643,3.051902,[11  2] ; [67 45],[8.112 4.888] ; [69.888 42.112],0
d3,1,0.110686,2.544399,[11  2] ; [71 43],[8.39370079 4.60629921] ; [73.60629921 40.39370079],0
a8,1,0.117798,2.446351,[3 7] ; [12 87],[1.37614679 8.62385321] ; [13.62385321 85.37614679],0
p2,1,0.152537,2.046694,[11  2] ; [74 40],[8.7007874 4.2992126] ; [76.2992126 37.7007874],0
s5,1,0.171549,1.869354,[4 7] ; [21 90],[2.25409836 8.74590164] ; [22.74590164 88.25409836],0
d5,1,0.22701,1.459501,[11  2] ; [78 36],[9.11023622 3.88976378] ; [79.88976378 34.11023622],0
r1,1,0.28452,1.14537,[11  2] ; [79 33],[9.36 3.64] ; [80.64 31.36],0
a6,1,0.385937,0.751706,[10  3] ; [74 40],[8.5984252 4.4015748] ; [75.4015748 38.5984252],0
s4,1,0.51806,0.417754,[ 1 12] ; [16 97],[ 1.75396825 11.24603175] ; [15.24603175 97.75396825],0
b4,1,0.686853,0.162513,[7 6] ; [68 46],[7.67716535 5.32283465] ; [67.32283465 46.67716535],0
b5,1,0.800719,0.063714,[8 5] ; [66 48],[7.57480315 5.42519685] ; [66.42519685 47.57480315],0
s1,1,0.847384,0.03704,[ 1 12] ; [  7 104],[ 0.83870968 12.16129032] ; [  7.16129032 103.83870968],0
a7,1,0.869131,0.027146,[9 4] ; [75 37],[8.736 4.264] ; [75.264 36.736],0
p1,1,0.935261,0.006598,[ 1 12] ; [  8 105],[ 0.92857143 12.07142857] ; [  8.07142857 104.92857143],0
