Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,48.575072,[119 117] ; [299  87],[158.59807074  77.40192926] ; [259.40192926 126.59807074],1
p5,1,9e-06,19.628858,[ 14 221] ; [ 72 315],[ 32.49196141 202.50803859] ; [ 53.50803859 333.49196141],1
p6,1,2.2e-05,17.970432,[ 87 148] ; [209 174],[112.5566343 122.4433657] ; [183.4433657 199.5566343],1
p11,1,0.000508,12.086127,[184  53] ; [341  46],[199.39903846  37.60096154] ; [325.60096154  61.39903846],1
p10,1,0.000712,11.458248,[183  52] ; [340  46],[197.91465378  37.08534622] ; [325.08534622  60.91465378],1
p12,1,0.000816,11.205607,[  8 229] ; [ 42 344],[ 19.02086677 217.97913323] ; [ 30.97913323 355.02086677],1
p9,1,0.002233,9.347386,[187  48] ; [341  44],[200.12903226  34.87096774] ; [327.87096774  57.12903226],0
p1,1,0.007183,7.226628,[ 12 224] ; [ 44 340],[ 21.31612903 214.68387097] ; [ 34.68387097 349.31612903],0
p2,1,0.021175,5.312301,[205  31] ; [357  29],[213.23472669  22.76527331] ; [348.76527331  37.23472669],0
b1,1,0.493624,0.468617,[ 89 148] ; [156 231],[ 93.05288462 143.94711538] ; [151.94711538 235.05288462],0
