Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,1.8e-05,18.43047,[163 114] ; [255 335],[133.54786621 143.45213379] ; [284.45213379 305.54786621],1
a3,1,0.000722,11.432377,[218  60] ; [396 193],[196.87658593  81.12341407] ; [417.12341407 171.87658593],1
n5,1,0.001211,10.474138,[227  51] ; [417 167],[207.6937355  70.3062645] ; [436.3062645 147.6937355],0
a1,1,0.001378,10.234783,[ 22 257] ; [ 18 576],[ 12.78350515 266.21649485] ; [ 27.21649485 566.78350515],0
p7,1,0.002045,9.508999,[192  81] ; [339 232],[171.757109 101.242891] ; [359.242891 211.757109],0
s8,1,0.00215,9.417238,[141 137] ; [234 356],[120.10368664 157.89631336] ; [254.89631336 335.10368664],0
n1,1,0.00331,8.628293,[28 26] ; [ 44 105],[19.15270936 34.84729064] ; [52.84729064 96.15270936],0
p4,1,0.0052,7.808412,[182  97] ; [323 262],[163.07291667 115.92708333] ; [341.92708333 243.07291667],0
a4,1,0.005925,7.573009,[140 139] ; [238 353],[121.22068966 157.77931034] ; [256.77931034 334.22068966],0
p6,1,0.008011,7.031048,[115 160] ; [189 392],[ 97.6635514 177.3364486] ; [206.3364486 374.6635514],0
s7,1,0.009452,6.735284,[145 120] ; [256 312],[127.56902761 137.43097239] ; [273.43097239 294.56902761],0
d2,1,0.011342,6.410982,[150 129] ; [263 327],[132.5972382 146.4027618] ; [280.4027618 309.5972382],0
a5,1,0.014811,5.938802,[216  63] ; [412 181],[200.93119266  78.06880734] ; [427.06880734 165.93119266],0
s2,1,0.023482,5.132487,[154 122] ; [279 308],[138.4797219 137.5202781] ; [294.5202781 292.4797219],0
b5,1,0.027524,4.857634,[149 130] ; [364 230],[163.94845361 115.05154639] ; [349.05154639 244.94845361],0
s3,1,0.029593,4.732802,[167 107] ; [307 272],[152.25791325 121.74208675] ; [321.74208675 257.25791325],0
u2,1,0.031062,4.649519,[41 19] ; [103  93],[33.75 26.25] ; [110.25  85.75],0
