Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,147.498101,[ 67 221] ; [336 156],[148.8 139.2] ; [254.2 237.8],1
p6,1,0.0,75.508643,[ 52 227] ; [247 243],[108.47984395 170.52015605] ; [190.52015605 299.47984395],1
p8,1,0.0,52.359525,[110 169] ; [325 165],[157.82184655 121.17815345] ; [277.17815345 212.82184655],1
p7,1,0.0,37.617386,[150 126] ; [371 118],[187.96862745  88.03137255] ; [333.03137255 155.96862745],1
p5,1,0.0,31.545067,[ 10 277] ; [ 84 408],[ 34.63157895 252.36842105] ; [ 59.36842105 432.63157895],1
p10,1,5.1e-05,16.418718,[215  69] ; [425  63],[235.44041451  48.55958549] ; [404.55958549  83.44041451],1
p1,1,0.000622,11.709958,[ 12 274] ; [ 56 436],[ 24.99742931 261.00257069] ; [ 43.00257069 448.99742931],1
p12,1,0.003085,8.75677,[ 11 272] ; [ 48 445],[ 21.51675258 261.48324742] ; [ 37.48324742 455.51675258],0
p9,1,0.008057,7.020752,[231  50] ; [436  54],[243.09597925  37.90402075] ; [423.90402075  66.09597925],0
b1,1,0.03603,4.39567,[ 94 194] ; [198 295],[107.67733675 180.32266325] ; [184.32266325 308.67733675],0
p11,1,0.052666,3.75447,[222  66] ; [408  85],[232.31754161  55.68245839] ; [397.68245839  95.31754161],0
