Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,142.042034,[250  28] ; [32 75],[203.62597403  74.37402597] ; [78.37402597 28.62597403],1
p11,1,0.0,56.922423,[219  60] ; [43 68],[187.43076923  91.56923077] ; [74.56923077 36.43076923],1
p2,1,0.0,38.129645,[230  46] ; [59 52],[206.10852713  69.89147287] ; [82.89147287 28.10852713],1
n5,1,0.0,29.418259,[227  51] ; [61 50],[205.82005141  72.17994859] ; [82.17994859 28.82005141],1
p8,1,0.0,25.976305,[156 121] ; [30 79],[133.47668394 143.52331606] ; [52.52331606 56.47668394],1
p7,1,1e-06,23.87875,[192  81] ; [48 62],[171.07049608 101.92950392] ; [68.92950392 41.07049608],1
r4,1,1e-06,23.197543,[241  38] ; [72 39],[223.91538462  55.08461538] ; [89.08461538 21.91538462],1
s8,1,2e-06,22.497701,[141 137] ; [26 82],[120.2746114 157.7253886] ; [46.7253886 61.2746114],1
n6,1,2e-06,22.415759,[226  51] ; [65 46],[207.75  69.25] ; [83.25 27.75],1
a3,1,3e-06,21.530894,[218  60] ; [61 50],[199.38817481  78.61182519] ; [79.61182519 31.38817481],1
p4,1,4e-06,21.344858,[182  97] ; [44 67],[161.67692308 117.32307692] ; [64.32307692 46.67692308],1
r3,1,1.6e-05,18.556228,[255  21] ; [85 26],[242.48062016  33.51937984] ; [97.51937984 13.48062016],1
s7,1,2.5e-05,17.772067,[145 120] ; [30 70],[127.05479452 137.94520548] ; [47.94520548 52.05479452],1
s2,1,8.5e-05,15.452172,[154 122] ; [37 73],[136.56994819 139.43005181] ; [54.43005181 55.56994819],1
a5,1,9.1e-05,15.314032,[216  63] ; [64 47],[200.30769231  78.69230769] ; [79.69230769 31.30769231],1
v4,1,0.00016,14.252305,[257  19] ; [88 22],[246.68393782  29.31606218] ; [98.31606218 11.68393782],1
p3,1,0.00018,14.033132,[163 114] ; [42 69],[146.35309278 130.64690722] ; [58.64690722 52.35309278],1
s3,1,0.000357,12.746694,[167 107] ; [45 65],[151.27083333 122.72916667] ; [60.72916667 49.27083333],1
r1,1,0.000424,12.422074,[220  57] ; [69 42],[206.32216495  70.67783505] ; [82.67783505 28.32216495],1
v1,1,0.000764,11.326845,[148 121] ; [40 71],[133.08421053 135.91578947] ; [54.91578947 56.08421053],1
s5,1,0.000835,11.161131,[ 98 169] ; [20 86],[ 84.46648794 182.53351206] ; [33.53351206 72.46648794],1
s6,1,0.001159,10.554968,[181  89] ; [53 55],[167.14285714 102.85714286] ; [66.85714286 41.14285714],0
p6,1,0.003812,8.371033,[115 160] ; [28 80],[102.67624021 172.32375979] ; [40.32375979 67.67624021],0
r2,1,0.004246,8.175588,[251  24] ; [89 21],[242.85714286  32.14285714] ; [97.14285714 12.85714286],0
n4,1,0.005552,7.690374,[223  56] ; [74 37],[212.46923077  66.53076923] ; [84.53076923 26.46923077],0
a6,1,0.007381,7.177745,[180  98] ; [55 55],[168.37628866 109.62371134] ; [66.62371134 43.37628866],0
a7,1,0.007978,7.038339,[187  90] ; [59 52],[175.62371134 101.37628866] ; [70.37628866 40.62371134],0
d1,1,0.008065,7.018931,[162 117] ; [48 63],[150.23076923 128.76923077] ; [59.76923077 51.23076923],0
v2,1,0.010076,6.621477,[139 125] ; [41 67],[127.74193548 136.25806452] ; [52.25806452 55.74193548],0
b5,1,0.010696,6.515062,[149 130] ; [75 36],[160.24615385 118.75384615] ; [63.75384615 47.24615385],0
p5,1,0.010789,6.499739,[ 41 235] ; [  6 104],[ 33.60621762 242.39378238] ; [13.39378238 96.60621762],0
u2,1,0.018435,5.554286,[41 19] ; [22 26],[35. 25.] ; [28. 20.],0
p12,1,0.02326,5.14897,[ 22 255] ; [  2 109],[ 17.13402062 259.86597938] ; [  6.86597938 104.13402062],0
d4,1,0.028818,4.778427,[227  51] ; [78 31],[219.09560724  58.90439276] ; [85.90439276 23.09560724],0
d5,1,0.030644,4.672775,[220  57] ; [76 34],[211.86563307  65.13436693] ; [84.13436693 25.86563307],0
