Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.001183,10.516471,[11  1] ; [263 327],[5.46179402 6.53820598] ; [268.53820598 321.46179402],0
s8,1,0.002284,9.306135,[10  2] ; [234 356],[4.86378738 7.13621262] ; [239.13621262 350.86378738],0
s2,1,0.002457,9.1726,[11  1] ; [279 308],[5.8096828 6.1903172] ; [284.1903172 302.8096828],0
s3,1,0.007867,7.063606,[11  1] ; [307 272],[6.45685279 5.54314721] ; [311.54314721 267.45685279],0
s7,1,0.008479,6.929506,[10  2] ; [256 312],[5.50344828 6.49655172] ; [260.49655172 307.50344828],0
b2,1,0.00974,6.681805,[9 3] ; [134 219],[4.70136986 7.29863014] ; [138.29863014 214.70136986],0
b3,1,0.00974,6.681805,[9 3] ; [134 219],[4.70136986 7.29863014] ; [138.29863014 214.70136986],0
a2,1,0.014116,6.023624,[6 6] ; [123 471],[2.55445545 9.44554455] ; [126.44554455 467.55445545],0
a4,1,0.015437,5.865843,[9 3] ; [238 353],[4.91542289 7.08457711] ; [242.08457711 348.91542289],0
u1,1,0.024439,5.063193,[5 7] ; [100 494],[2.07920792 9.92079208] ; [102.92079208 491.07920792],0
p2,1,0.03261,4.566148,[7 5] ; [485 104],[9.82362729 2.17637271] ; [482.17637271 106.82362729],0
p12,1,0.035133,4.438676,[3 9] ; [ 47 540],[ 1.00166945 10.99833055] ; [ 48.99833055 538.00166945],0
n1,1,0.051737,3.784252,[3 1] ; [ 44 105],[1.22875817 2.77124183] ; [ 45.77124183 103.22875817],0
p10,1,0.055842,3.65675,[7 5] ; [469 113],[9.61616162 2.38383838] ; [466.38383838 115.61616162],0
p6,1,0.059991,3.537635,[7 5] ; [189 392],[3.96627319 8.03372681] ; [192.03372681 388.96627319],0
p5,1,0.092401,2.832033,[3 9] ; [ 59 528],[ 1.24207012 10.75792988] ; [ 60.75792988 526.24207012],0
p3,1,0.104994,2.627992,[8 4] ; [255 335],[5.24252492 6.75747508] ; [257.75747508 332.24252492],0
n5,1,0.12251,2.384931,[11  1] ; [417 167],[8.61744966 3.38255034] ; [419.38255034 164.61744966],0
n4,1,0.157275,2.000229,[11  1] ; [434 156],[8.87043189 3.12956811] ; [436.12956811 153.87043189],0
p4,1,0.172059,1.864909,[9 3] ; [323 262],[6.67336683 5.32663317] ; [325.32663317 259.67336683],0
s6,1,0.172537,1.86076,[10  2] ; [375 208],[7.76470588 4.23529412] ; [377.23529412 205.76470588],0
b4,1,0.229576,1.443488,[5 7] ; [350 244],[7.02970297 4.97029703] ; [347.97029703 246.02970297],0
a3,1,0.23825,1.390919,[10  2] ; [396 193],[8.10648918 3.89351082] ; [397.89351082 191.10648918],0
v1,1,0.242809,1.364213,[7 3] ; [297 281],[5.17006803 4.82993197] ; [298.82993197 279.17006803],0
r1,1,0.259435,1.271771,[11  1] ; [461 129],[9.40863787 2.59136213] ; [462.59136213 127.40863787],0
n2,1,0.266844,1.232901,[2 2] ; [112  38],[2.96103896 1.03896104] ; [111.03896104  38.96103896],0
p8,1,0.275667,1.188328,[8 4] ; [295 286],[6.13153457 5.86846543] ; [296.86846543 284.13153457],0
a1,1,0.296655,1.089173,[ 1 11] ; [ 18 576],[ 0.37623762 11.62376238] ; [ 18.62376238 575.37623762],0
a5,1,0.300875,1.07031,[10  2] ; [412 181],[8.37024793 3.62975207] ; [413.62975207 179.37024793],0
d5,1,0.31287,1.01852,[11  1] ; [474 119],[9.61983471 2.38016529] ; [475.38016529 117.61983471],0
p1,1,0.33282,0.937895,[ 2 10] ; [ 51 538],[ 1.05823627 10.94176373] ; [ 51.94176373 537.05823627],0
p7,1,0.352473,0.864533,[5 6] ; [339 232],[6.50171821 4.49828179] ; [337.49828179 233.50171821],0
s1,1,0.389926,0.739173,[ 1 11] ; [ 21 562],[ 0.44369748 11.55630252] ; [ 21.55630252 561.44369748],0
n3,1,0.396974,0.717473,[2 2] ; [104  45],[2.77124183 1.22875817] ; [103.22875817  45.77124183],0
s4,1,0.397361,0.716299,[ 1 11] ; [104 483],[2.10350584 9.89649416] ; [102.89649416 484.10350584],0
s5,1,0.401537,0.703718,[2 8] ; [185 384],[3.22970639 6.77029361] ; [183.77029361 385.22970639],0
v2,1,0.416821,0.659261,[7 3] ; [326 244],[5.74137931 4.25862069] ; [327.25862069 242.74137931],0
v3,1,0.50934,0.435423,[4 4] ; [219 349],[3.09722222 4.90277778] ; [219.90277778 348.09722222],0
n6,1,0.518298,0.417278,[11  1] ; [497  88],[10.21105528  1.78894472] ; [497.78894472  87.21105528],0
a7,1,0.541323,0.373093,[8 4] ; [440 151],[8.91542289 3.08457711] ; [439.08457711 151.91542289],0
p9,1,0.548981,0.359145,[11  1] ; [497  84],[10.27993255  1.72006745] ; [497.72006745  83.27993255],0
p11,1,0.636665,0.22313,[9 3] ; [478 116],[9.64356436 2.35643564] ; [477.35643564 116.64356436],0
a8,1,0.71754,0.130862,[ 1 10] ; [ 68 465],[1.39522059 9.60477941] ; [ 67.60477941 465.39522059],0
v4,1,0.730991,0.118203,[11  1] ; [553  35],[11.28  0.72] ; [552.72  35.28],0
