Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.009949,6.643951,[8 1] ; [1 4],[5.78571429 3.21428571] ; [3.21428571 1.78571429],0
p2,1,0.025396,4.996713,[11  2] ; [2 4],[8.89473684 4.10526316] ; [4.10526316 1.89473684],0
b3,1,0.035496,4.421154,[12  1] ; [3 3],[10.26315789  2.73684211] ; [4.73684211 1.26315789],0
s8,1,0.035496,4.421154,[12  1] ; [3 3],[10.26315789  2.73684211] ; [4.73684211 1.26315789],0
b2,1,0.035496,4.421154,[12  1] ; [3 3],[10.26315789  2.73684211] ; [4.73684211 1.26315789],0
p7,1,0.059739,3.544615,[9 4] ; [1 4],[7.22222222 5.77777778] ; [2.77777778 2.22222222],0
p3,1,0.067113,3.352259,[10  3] ; [2 4],[8.21052632 4.78947368] ; [3.78947368 2.21052632],0
p4,1,0.111219,2.536813,[11  2] ; [3 3],[9.57894737 3.42105263] ; [4.42105263 1.57894737],0
s3,1,0.154229,2.029915,[12  1] ; [4 2],[10.94736842  2.05263158] ; [5.05263158 0.94736842],0
b1,1,0.215508,1.534035,[7 6] ; [5 1],[8.21052632 4.78947368] ; [3.78947368 2.21052632],0
a6,1,0.240575,1.377219,[10  3] ; [3 3],[8.89473684 4.10526316] ; [4.10526316 1.89473684],0
v1,1,0.247004,1.340171,[9 1] ; [4 2],[8.125 1.875] ; [4.875 1.125],0
a2,1,0.2524,1.309972,[8 5] ; [2 4],[6.84210526 6.15789474] ; [3.15789474 2.84210526],0
d3,1,0.372374,0.795726,[11  2] ; [4 2],[10.26315789  2.73684211] ; [4.73684211 1.26315789],0
s7,1,0.372374,0.795726,[11  2] ; [4 2],[10.26315789  2.73684211] ; [4.73684211 1.26315789],0
s2,1,0.372374,0.795726,[11  2] ; [4 2],[10.26315789  2.73684211] ; [4.73684211 1.26315789],0
p8,1,0.41923,0.652473,[9 4] ; [3 3],[8.21052632 4.78947368] ; [3.78947368 2.21052632],0
v2,1,0.550985,0.355556,[8 2] ; [4 2],[7.5 2.5] ; [4.5 1.5],0
s6,1,0.553516,0.351056,[12  1] ; [5 1],[11.63157895  1.36842105] ; [5.36842105 0.63157895],0
p1,1,0.553516,0.351056,[ 1 12] ; [1 5],[ 1.36842105 11.63157895] ; [0.63157895 5.36842105],0
a5,1,0.553516,0.351056,[12  1] ; [5 1],[11.63157895  1.36842105] ; [5.36842105 0.63157895],0
u1,1,0.635848,0.224213,[5 8] ; [3 3],[5.47368421 7.52631579] ; [2.52631579 3.47368421],0
a4,1,0.636982,0.222711,[10  3] ; [4 2],[9.57894737 3.42105263] ; [4.42105263 1.57894737],0
b5,1,0.829454,0.046398,[8 5] ; [4 2],[8.21052632 4.78947368] ; [3.78947368 2.21052632],0
p6,1,0.875975,0.024359,[7 6] ; [3 3],[6.84210526 6.15789474] ; [3.15789474 2.84210526],0
b4,1,0.875975,0.024359,[7 6] ; [3 3],[6.84210526 6.15789474] ; [3.15789474 2.84210526],0
a7,1,0.911008,0.012492,[9 4] ; [4 2],[8.89473684 4.10526316] ; [4.10526316 1.89473684],0
