Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,193.636463,[463  35] ; [27 55],[420.72413793  77.27586207] ; [69.27586207 12.72413793],1
p11,1,0.0,35.97886,[428  73] ; [48 35],[408.34931507  92.65068493] ; [67.65068493 15.34931507],1
p2,1,1e-06,24.571822,[457  41] ; [61 22],[444.  54.] ; [74.  9.],1
b1,1,0.000129,14.649517,[190 311] ; [50 33],[205.89041096 295.10958904] ; [34.10958904 48.89041096],1
p4,1,0.00025,13.415535,[358 140] ; [43 40],[343.71428571 154.28571429] ; [57.28571429 25.71428571],1
p3,1,0.000465,12.249128,[312 187] ; [35 48],[297.5137457 201.4862543] ; [49.4862543 33.5137457],1
p8,1,0.007865,7.064001,[341 156] ; [44 38],[330.47495682 166.52504318] ; [54.52504318 27.47495682],0
p5,1,0.008616,6.900777,[ 79 420] ; [ 4 78],[ 71.28571429 427.71428571] ; [11.71428571 70.28571429],0
p12,1,0.013096,6.156122,[ 46 453] ; [ 1 82],[ 40.29725086 458.70274914] ; [ 6.70274914 76.29725086],0
p6,1,0.02435,5.069557,[247 247] ; [30 52],[237.56597222 256.43402778] ; [39.43402778 42.56597222],0
p1,1,0.15574,2.015106,[ 48 451] ; [ 4 79],[ 44.58419244 454.41580756] ; [ 7.41580756 75.58419244],0
