Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,83.146792,[92 46] ; [ 49 197],[50.671875 87.328125] ; [ 90.328125 155.671875],1
s3,1,0.0,54.96674,[88 49] ; [ 63 183],[54.01305483 82.98694517] ; [ 96.98694517 149.01305483],1
s5,1,0.0,43.241752,[59 73] ; [ 34 209],[32.736 99.264] ; [ 60.264 182.736],1
s7,1,0.0,41.302027,[74 53] ; [ 57 178],[45.95856354 81.04143646] ; [ 85.04143646 149.95856354],1
s8,1,0.0,28.358687,[66 72] ; [ 54 195],[42.79069767 95.20930233] ; [ 77.20930233 171.79069767],1
s4,1,0.0,27.828173,[ 35 103] ; [ 16 233],[ 18.18604651 119.81395349] ; [ 32.81395349 216.18604651],1
p10,1,0.00055,11.939476,[81 52] ; [191  55],[95.45118734 37.54881266] ; [176.54881266  69.45118734],1
b1,1,0.001006,10.815578,[76 62] ; [ 94 155],[60.62015504 77.37984496] ; [109.37984496 139.62015504],0
p8,1,0.004746,7.973741,[46 90] ; [120 126],[59.09947644 76.90052356] ; [106.90052356 139.09947644],0
u1,1,0.0177,5.625589,[ 27 111] ; [ 27 222],[ 19.25581395 118.74418605] ; [ 34.74418605 214.25581395],0
s1,1,0.021466,5.288582,[  9 126] ; [  5 241],[  4.96062992 130.03937008] ; [  9.03937008 236.96062992],0
p2,1,0.024273,5.075034,[99 38] ; [202  44],[107.66840731  29.33159269] ; [193.33159269  52.66840731],0
p9,1,0.03501,4.444695,[94 40] ; [197  50],[102.34645669  31.65354331] ; [188.65354331  58.34645669],0
r1,1,0.036008,4.396731,[115  22] ; [186  63],[106.83160622  30.16839378] ; [194.16839378  54.83160622],0
a2,1,0.04574,3.991128,[ 33 105] ; [ 39 210],[ 25.6744186 112.3255814] ; [ 46.3255814 202.6744186],0
b5,1,0.049869,3.84585,[89 49] ; [135 114],[79.87596899 58.12403101] ; [144.12403101 104.87596899],0
d5,1,0.065748,3.386104,[114  23] ; [187  62],[106.83160622  30.16839378] ; [194.16839378  54.83160622],0
a6,1,0.069317,3.299122,[78 59] ; [165  84],[86.24611399 50.75388601] ; [156.75388601  92.24611399],0
d2,1,0.096701,2.75913,[72 65] ; [108 139],[64.21875 72.78125] ; [115.78125 131.21875],0
b3,1,0.103523,2.650408,[20 50] ; [61 92],[25.42600897 44.57399103] ; [55.57399103 97.42600897],0
b2,1,0.103523,2.650408,[20 50] ; [61 92],[25.42600897 44.57399103] ; [55.57399103 97.42600897],0
