Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,168.04353,[325 176] ; [ 88 317],[228.3807947 272.6192053] ; [184.6192053 220.3807947],1
p6,1,0.0,91.364164,[230 267] ; [ 64 334],[163.2603352 333.7396648] ; [130.7396648 267.2603352],1
p8,1,0.0,82.100468,[307 191] ; [125 275],[239.57238307 258.42761693] ; [192.42761693 207.57238307],1
p7,1,0.0,73.898798,[363 134] ; [174 216],[300.88951522 196.11048478] ; [236.11048478 153.88951522],1
p2,1,0.0,64.845856,[445  55] ; [272 133],[396.13259669 103.86740331] ; [320.86740331  84.13259669],1
p10,1,0.0,33.559591,[413  84] ; [267 135],[375.92880979 121.07119021] ; [304.07119021  97.92880979],1
p5,1,0.0,28.204594,[ 66 431] ; [ 13 391],[ 43.57713651 453.42286349] ; [ 35.42286349 368.57713651],1
p9,1,1e-06,24.277762,[426  73] ; [285 111],[396.4122905 102.5877095] ; [314.5877095  81.4122905],1
p11,1,3e-06,22.016928,[402 100] ; [270 137],[371.11551155 130.88448845] ; [300.88448845 106.11551155],1
p1,1,0.055666,3.662036,[ 47 454] ; [ 24 380],[ 39.30497238 461.69502762] ; [ 31.69502762 372.30497238],0
b1,1,0.507349,0.43953,[207 295] ; [159 248],[202.12541254 299.87458746] ; [163.87458746 243.12541254],0
