Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.005929,7.571815,[635 178] ; [42  2],[642.24154026 170.75845974] ; [34.75845974  9.24154026],0
p11,1,0.008058,7.020442,[602 224] ; [40  4],[609.53103448 216.46896552] ; [32.46896552 11.53103448],0
p10,1,0.013672,6.080049,[609 209] ; [40  4],[615.87238979 202.12761021] ; [33.12761021 10.87238979],0
p3,1,0.063619,3.44043,[351 473] ; [25 19],[356.94009217 467.05990783] ; [19.05990783 24.94009217],0
p6,1,0.138477,2.194799,[253 561] ; [18 25],[257.40256709 556.59743291] ; [13.59743291 29.40256709],0
p1,1,0.158039,1.99289,[ 51 772] ; [ 5 38],[ 53.21939954 769.78060046] ; [ 2.78060046 40.21939954],0
p7,1,0.234953,1.410621,[476 330] ; [22 22],[472.22117647 333.77882353] ; [25.77882353 18.22117647],0
p4,1,0.247596,1.33682,[431 391] ; [27 17],[434.72979215 387.27020785] ; [23.27020785 20.72979215],0
p8,1,0.605305,0.267068,[375 440] ; [22 22],[376.66472643 438.33527357] ; [20.33527357 23.66472643],0
p2,1,0.889648,0.019252,[649 176] ; [35  9],[649.36708861 175.63291139] ; [34.63291139  9.36708861],0
b1,1,0.963352,0.002111,[322 504] ; [17 27],[321.85517241 504.14482759] ; [17.14482759 26.85517241],0
