Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.007382,7.177586,[29  1] ; [447 146],[22.92134831  7.07865169] ; [453.07865169 139.92134831],0
p5,1,0.021475,5.287866,[ 5 25] ; [ 36 561],[ 1.96172249 28.03827751] ; [ 39.03827751 557.96172249],0
p11,1,0.027441,4.862879,[27  3] ; [433 172],[21.73228346  8.26771654] ; [438.26771654 166.73228346],0
p10,1,0.03504,4.443219,[27  3] ; [434 164],[22.02229299  7.97770701] ; [438.97770701 159.02229299],0
b1,1,0.090931,2.857816,[ 7 23] ; [234 371],[11.38582677 18.61417323] ; [229.61417323 375.38582677],0
p3,1,0.156398,2.008709,[15 15] ; [224 379],[11.32701422 18.67298578] ; [227.67298578 375.32701422],0
p7,1,0.178945,1.806364,[11 19] ; [291 300],[14.58937198 15.41062802] ; [287.41062802 303.58937198],0
p4,1,0.338381,0.916556,[16 14] ; [267 334],[13.4548336 16.5451664] ; [269.5451664 331.4548336],0
p2,1,0.752544,0.099406,[23  7] ; [446 156],[22.26265823  7.73734177] ; [446.73734177 155.26265823],0
p8,1,0.767848,0.087138,[11 19] ; [235 362],[11.77033493 18.22966507] ; [234.22966507 362.77033493],0
p1,1,0.909817,0.01283,[ 2 28] ; [ 37 564],[ 1.85419968 28.14580032] ; [ 37.14580032 563.85419968],0
