Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,25.744293,[60  3] ; [22 19],[49.67307692 13.32692308] ; [32.32692308  8.67307692],1
p8,1,4e-06,21.391369,[60  4] ; [23 18],[50.59047619 13.40952381] ; [32.40952381  8.59047619],1
p4,1,0.001272,10.382169,[60  3] ; [30 11],[54.51923077  8.48076923] ; [35.48076923  5.51923077],0
p12,1,0.007276,7.203653,[23 41] ; [ 5 36],[17.06666667 46.93333333] ; [10.93333333 30.06666667],0
p3,1,0.010415,6.5625,[54  9] ; [27 15],[48.6 14.4] ; [32.4  9.6],0
p11,1,0.140017,2.177772,[57  7] ; [33  9],[54.33962264  9.66037736] ; [35.66037736  6.33962264],0
p2,1,0.150251,2.0697,[58  6] ; [34  8],[55.54716981  8.45283019] ; [36.45283019  5.54716981],0
p1,1,0.151801,2.054055,[22 42] ; [ 9 33],[18.71698113 45.28301887] ; [12.28301887 29.71698113],0
p9,1,0.153253,2.039565,[62  2] ; [37  4],[60.34285714  3.65714286] ; [38.65714286  2.34285714],0
p10,1,0.153344,2.038671,[60  4] ; [35  6],[57.9047619  6.0952381] ; [37.0952381  3.9047619],0
b1,1,0.266439,1.234986,[25 39] ; [21 21],[27.77358491 36.22641509] ; [18.22641509 23.77358491],0
