Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,92.173757,[160  46] ; [117 216],[105.86641929 100.13358071] ; [171.13358071 161.86641929],1
p6,1,0.0,45.944269,[106  96] ; [ 79 254],[ 69.85046729 132.14953271] ; [115.14953271 217.85046729],1
p7,1,0.0,42.569423,[153  51] ; [148 173],[116.96  87.04] ; [184.04 136.96],1
p5,1,0.0,29.130045,[ 35 170] ; [ 12 323],[ 17.84259259 187.15740741] ; [ 29.15740741 305.84259259],1
p8,1,0.0,26.312679,[119  84] ; [118 211],[ 90.43421053 112.56578947] ; [146.56578947 182.43421053],1
p1,1,0.002701,8.999092,[ 23 181] ; [ 15 321],[ 14.35555556 189.64444444] ; [ 23.64444444 312.35555556],0
p2,1,0.043145,4.089708,[175  30] ; [264  73],[166.04243542  38.95756458] ; [272.95756458  64.04243542],0
p12,1,0.059977,3.538025,[ 18 185] ; [ 16 318],[ 12.85288641 190.14711359] ; [ 21.14711359 312.85288641],0
p10,1,0.169487,1.887475,[163  42] ; [246  85],[156.42723881  48.57276119] ; [252.57276119  78.42723881],0
p11,1,0.574676,0.314922,[153  53] ; [259  80],[155.72844037  50.27155963] ; [256.27155963  82.72844037],0
p9,1,0.771214,0.084558,[167  37] ; [266  63],[165.7260788  38.2739212] ; [267.2739212  61.7260788],0
