Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,64.651348,[ 27 504] ; [21 39],[ 43.12690355 487.87309645] ; [ 4.87309645 55.12690355],1
p1,1,0.0,50.472974,[ 31 500] ; [20 41],[ 45.74493243 485.25506757] ; [ 5.25506757 55.74493243],1
p3,1,0.0,36.38315,[209 323] ; [48 12],[230.9527027 301.0472973] ; [26.0472973 33.9527027],1
p6,1,0.0,31.399592,[153 372] ; [39 21],[172.30769231 352.69230769] ; [19.69230769 40.30769231],1
p8,1,0.0,26.233047,[248 276] ; [50 11],[266.92649573 257.07350427] ; [31.07350427 29.92649573],1
p4,1,1e-06,23.63063,[275 253] ; [51  9],[292.73469388 235.26530612] ; [33.26530612 26.73469388],1
p7,1,0.000226,13.602316,[294 222] ; [49 11],[307.27083333 208.72916667] ; [35.72916667 24.27083333],1
p10,1,0.008264,6.975356,[416 110] ; [56  4],[423.67235495 102.32764505] ; [48.32764505 11.67235495],0
p9,1,0.026302,4.936052,[443  81] ; [58  3],[448.75897436  75.24102564] ; [52.24102564  8.75897436],0
p2,1,0.199543,1.645714,[436  96] ; [54  7],[439.59527825  92.40472175] ; [50.40472175 10.59527825],0
p11,1,0.320689,0.986134,[426 107] ; [52  9],[428.91245791 104.08754209] ; [49.08754209 11.91245791],0
